index,x,y,z,xn,yn,zn,error
1135,24.448323,-14.698794,3.133332,0.915843,-0.349801,0.197158,45.032288
1136,24.062331,-15.370755,3.303973,0.896306,-0.391898,0.207489,67.174662
1137,23.156517,-16.331767,2.666967,0.896306,-0.391898,0.207489,13.447249
1138,23.368042,-17.021508,3.420973,0.896306,-0.391898,0.207489,52.187496
1139,22.127275,-17.970742,2.181064,0.863971,-0.482055,-0.145525,35.330338
1156,10.037900,-26.919122,-6.275271,0.481252,-0.872506,-0.084441,37.676352
1158,5.348478,-26.323250,4.371491,-0.188869,-0.883702,0.428252,22.796779
1159,5.065269,-26.361627,4.355421,-0.188869,-0.883702,0.428252,24.920436
1160,4.972349,-26.317902,3.126074,0.120035,-0.992647,0.015621,49.721646
1161,2.729893,-27.914371,2.974581,0.223829,0.770696,0.596597,25.017353
1162,6.019891,-27.659550,2.917230,-0.652092,-0.654935,0.381886,24.033228
1163,6.034261,-28.720698,3.195305,-0.553759,-0.689441,0.466928,1.109499
1164,1.976951,-28.891326,5.017383,0.084438,0.990710,-0.106597,27.509193
1165,3.704472,-29.883033,4.093525,0.127421,0.057076,0.990205,54.050523
1166,4.771437,-29.804924,3.054621,0.664668,0.574049,0.478209,30.206683
1167,5.233561,-29.238090,2.589586,-0.753957,-0.638771,-0.153365,46.672240
1168,6.215974,-28.660571,1.397139,0.692078,0.712367,0.116453,26.818351
1169,5.552076,-28.004606,0.752851,0.477987,0.860971,0.173944,56.259941
1170,4.867321,-27.559788,0.336413,-0.408567,-0.908121,-0.091597,47.386186
1171,4.037540,-27.035614,1.252708,-0.303895,-0.951184,0.053814,55.150296
1172,3.786096,-26.530762,2.171066,-0.016588,-0.995146,0.097000,47.219855
1173,4.300637,-26.520093,2.500348,0.111637,-0.986954,0.116010,42.524254
1174,4.686927,-26.414871,3.066537,0.120035,-0.992647,0.015621,34.312571
1175,5.284566,-26.291969,4.469004,-0.188869,-0.883702,0.428252,51.008033
1176,7.052932,-26.294803,3.827655,-0.346933,-0.821754,0.452061,86.385781
1177,10.073629,-27.014770,-6.373413,0.481252,-0.872506,-0.084441,21.349589
1178,7.560546,-25.828517,8.388093,-0.665934,-0.312695,0.677314,0.233768
1179,8.368225,-25.977132,6.685009,-0.474000,-0.598718,0.645647,36.168250
1181,19.600599,-22.014907,5.022940,0.615853,-0.748338,0.246404,0.109164
1182,19.874349,-21.653799,5.521156,0.744526,-0.494622,0.448364,32.591471
1183,20.486044,-21.035124,5.857692,0.784405,-0.438674,0.438490,61.135823
1185,22.421637,-19.371199,6.367869,0.786443,-0.404618,0.466682,39.490791
1186,23.143997,-18.655222,6.691402,0.795388,-0.400688,0.454760,50.393005
1187,23.699627,-18.056376,7.030269,0.816803,-0.392050,0.423237,89.328649
1189,15.455262,-20.809661,11.217200,0.559775,-0.737065,0.378665,21.967298
1190,15.953410,-20.062764,11.754531,0.589012,-0.655220,0.473023,23.698554
1191,16.355723,-19.441025,12.231001,0.611142,-0.585509,0.532620,18.121995
1192,17.400495,-18.736938,13.365579,0.584184,-0.556017,0.591247,3.968385
1193,16.591401,-17.779163,12.657453,0.584184,-0.556017,0.591247,25.419189
1194,17.527883,-16.694409,13.489068,0.580229,-0.536755,0.612559,20.165272
1195,18.606525,-15.864893,14.396365,0.632263,-0.518223,0.575924,18.686845
1196,18.713818,-15.200623,14.298798,0.607374,-0.548877,0.574309,35.249601
1197,18.836567,-14.434209,14.360103,0.611921,-0.529673,0.587366,21.309399
1198,19.229989,-13.542137,14.654731,0.719937,-0.468568,0.511991,45.440454
1199,19.707369,-12.654623,15.199353,0.768400,-0.418691,0.484003,18.927748
1200,19.997887,-11.789772,15.399574,0.786451,-0.409977,0.461966,20.315355
1201,20.149051,-10.897798,15.437268,0.794538,-0.388827,0.466393,41.439250
1202,20.423692,-10.089323,15.674085,0.802501,-0.369508,0.468461,33.234317
1203,20.771410,-9.038252,15.904608,0.812987,-0.340879,0.472073,41.769595
1204,21.028679,-8.100664,16.154399,0.811096,-0.337965,0.477392,41.039021
1205,21.519044,-7.179627,16.581288,0.815519,-0.310669,0.488276,27.991321
1206,21.723940,-6.273937,16.667327,0.822910,-0.297649,0.483967,24.261730
1207,21.767664,-5.215578,16.473219,0.829888,-0.278695,0.483338,30.735925
1208,21.985973,-4.329973,16.617090,0.837631,-0.260918,0.479892,26.704285
1209,22.350382,-3.420176,16.863367,0.845512,-0.247812,0.472967,17.565909
1210,22.454259,-2.418927,16.692676,0.861255,-0.220004,0.458080,32.118357
1211,22.693937,-1.441694,16.735524,0.867615,-0.197306,0.456414,30.836710
1212,22.927920,-0.504130,16.837653,0.877580,-0.193516,0.438639,26.305752
1213,23.214717,0.489832,17.029420,0.893397,-0.179202,0.411981,24.410004
1214,23.442460,1.395376,17.114428,0.909570,-0.168497,0.379856,20.600266
1215,23.676456,2.352794,17.202402,0.925254,-0.144980,0.350550,19.120619
1216,23.904011,3.339678,17.259027,0.926471,-0.126841,0.354348,7.736032
1217,24.073031,4.061100,17.297914,0.939230,-0.095966,0.329601,23.206680
1218,24.397114,5.557382,17.340787,0.956398,-0.036738,0.289748,0.006584
1219,24.264582,6.285311,17.451966,0.970805,0.014298,0.239442,63.385129
1220,24.130726,6.971575,17.605400,0.963252,0.070526,0.259175,25.795974
1221,24.524707,7.887520,18.587109,0.953457,0.123353,0.275143,61.218510
1222,24.233986,8.758570,18.977538,0.938548,0.169253,0.300801,25.522620
1223,24.019318,9.522988,19.542244,0.897620,0.308938,0.314382,41.352911
1224,23.293269,10.304750,19.301428,0.897620,0.308938,0.314382,14.106254
1225,22.921286,10.969982,20.276806,0.844321,0.450125,0.290704,40.240169
1226,22.294375,11.644036,20.538232,0.824535,0.487964,0.286412,58.466432
1227,21.540592,12.260694,20.631794,0.768851,0.573022,0.283748,53.715045
1228,23.652764,12.958676,19.447603,-0.785127,-0.560393,-0.263693,44.728093
1229,20.039692,13.327050,20.459921,0.744634,0.652962,0.138426,55.743052
1230,19.526357,13.626466,20.424705,0.722356,0.666878,0.182966,9.979697
1231,18.318857,14.430860,19.198768,0.741273,0.663363,0.102293,45.543811
1232,17.601290,15.041000,18.908955,-0.737626,-0.664060,-0.122194,57.313857
1233,17.291930,15.618107,18.485595,-0.734535,-0.661571,-0.150939,40.837289
1234,16.440604,16.295528,18.085419,-0.731896,-0.159584,0.662467,26.160291
1235,16.599706,17.032769,17.699957,-0.730677,-0.086535,0.677217,25.256742
1236,15.682376,17.848445,17.112759,-0.854060,-0.180236,0.487951,91.362630
1237,15.780537,18.593492,16.801648,-0.881767,-0.199433,0.427451,27.162249
1238,15.252000,19.476695,16.162719,-0.895912,-0.216231,0.388055,17.253718
1239,14.843835,20.314930,15.966291,-0.910648,-0.245684,0.332204,47.402283
1240,14.574205,21.217496,15.540856,-0.911559,-0.248328,0.327710,43.609372
1241,14.275754,22.069506,15.189841,-0.703614,-0.536799,-0.465590,42.140886
1242,13.981294,22.934684,14.691719,-0.677057,-0.545314,-0.494192,14.475922
1243,13.698284,23.753644,14.439009,-0.668922,-0.543808,-0.506770,47.745738
1244,13.118193,24.638895,14.121252,-0.566838,-0.550185,-0.613181,67.564791
1245,12.605608,25.619607,13.323591,-0.476246,-0.541849,-0.692524,45.756827
1246,12.471523,26.299087,13.213255,-0.425536,-0.534068,-0.730541,38.626781
1247,12.259511,27.197053,14.028022,-0.368831,-0.527051,-0.765625,54.343973
1248,11.097087,27.781591,12.413783,-0.325146,-0.512872,-0.794508,54.848670
1249,10.182952,28.477894,12.771394,-0.305424,-0.504809,-0.807394,42.059307
1250,9.486931,29.069080,12.664296,-0.286574,-0.500991,-0.816629,34.017433
1251,8.634271,29.615626,12.527452,-0.272783,-0.497760,-0.823301,29.496763
1252,7.770937,30.106058,12.505766,-0.255824,-0.496637,-0.829401,33.351537
1253,6.881311,30.510453,12.495118,-0.245351,-0.501158,-0.829845,31.159998
1254,6.049921,30.846129,12.491069,-0.237366,-0.502404,-0.831413,26.259910
1255,4.821046,31.169043,12.639689,-0.238350,-0.477413,-0.845734,43.521361
1256,4.007094,31.323069,12.717472,-0.231845,-0.480510,-0.845789,28.744841
1257,3.020044,31.402151,12.916561,0.203207,0.516487,0.831834,32.837811
1258,2.083288,31.413315,13.133542,0.189422,0.493074,0.849115,34.547674
1259,1.095014,31.320765,13.424266,0.169948,0.469995,0.866154,32.749223
1260,0.279888,31.198740,13.679665,0.167594,0.475124,0.863811,32.299024
1261,-0.831973,30.887360,14.040129,0.159850,0.476199,0.864687,31.216919
1262,-1.646930,30.491424,14.461941,0.153796,0.469848,0.869246,25.362555
1263,-2.357031,30.005113,14.862186,0.153796,0.469848,0.869246,18.824698
1264,-3.120372,29.470796,15.241550,-0.141599,-0.459248,-0.876950,30.052941
1265,-3.736390,28.896720,15.734681,-0.134919,-0.454738,-0.880347,39.620533
1266,-4.155679,28.144792,16.084261,-0.124762,-0.452559,-0.882964,34.398277
1267,-5.004085,27.470001,16.690669,-0.100659,-0.467615,-0.878182,30.391851
1268,-5.261662,26.709215,17.296590,0.007817,-0.490999,-0.871125,48.522480
1269,-5.510172,25.893453,17.823973,0.197522,-0.528418,-0.825687,24.033906
1270,-5.652349,25.197080,18.267862,0.362200,-0.537259,-0.761685,29.701626
1271,-5.895788,24.159464,18.896524,0.638556,-0.497355,-0.587269,13.795217
1272,-5.995957,23.353616,19.384499,0.681876,-0.479579,-0.552312,27.901377
1273,-6.141903,22.496862,19.835980,0.679776,-0.481068,-0.553605,26.371467
1274,-6.241781,21.617870,20.329860,0.698734,-0.468815,-0.540356,29.204674
1275,-6.363502,20.757345,20.799598,0.710525,-0.470784,-0.522989,25.167185
1276,-6.486682,19.925034,21.271538,0.715800,-0.475834,-0.511089,29.985077
1277,-6.621206,19.038476,21.778815,0.731136,-0.478169,-0.486615,36.088861
1278,-6.830681,18.247876,22.165804,0.746385,-0.483402,-0.457419,33.968723
1279,-6.968301,17.400751,22.803300,0.721675,-0.523288,-0.453162,39.249572
1280,-7.165725,16.561411,23.315310,0.622512,-0.581317,-0.523975,12.961959
1281,-7.413339,15.741263,23.848150,-0.494165,0.631172,0.597849,19.314909
1282,-7.738381,15.012279,24.332968,-0.514677,0.629898,0.581667,11.639877
1283,-8.153926,14.273226,24.812811,0.663735,-0.586325,-0.464412,28.557947
1284,-8.531291,13.644967,25.343675,0.729455,-0.560377,-0.392267,64.693478
1285,-8.351082,12.952443,26.666759,-0.798473,0.526660,0.291668,60.789806
1286,-9.057136,12.399262,27.198711,-0.889170,0.446765,0.098881,37.592192
1287,-9.641425,11.873213,27.691800,-0.696307,0.531622,0.482219,25.997054
1288,-10.334855,11.292286,28.089689,-0.688300,0.499881,0.525702,38.827366
1289,-11.007294,10.672720,28.305497,-0.653386,0.468467,0.594664,19.528814
1290,-11.702852,9.992262,28.368163,-0.670839,0.384024,0.634430,33.450850
1291,-12.311673,9.281814,28.194178,-0.683022,0.297937,0.666869,38.466716
1292,-13.833877,8.524343,27.430049,-0.700993,0.248640,0.668421,135.450392
1293,-13.028447,7.645392,27.456086,-0.690368,0.114326,0.714368,32.717141
1294,-12.876503,6.835110,26.912207,-0.690368,0.114326,0.714368,15.407388
1295,-13.638097,6.037011,26.209889,-0.709009,-0.004193,0.705187,13.147764
1296,-13.726552,5.218916,25.857755,-0.728015,-0.038433,0.684483,14.702530
1297,-13.613730,4.300781,25.641461,-0.719899,-0.100691,0.686737,10.012500
1298,-13.113959,3.139219,25.664066,-0.709292,-0.179477,0.681684,22.896830
1299,-13.097359,2.314351,25.623181,-0.689516,-0.211671,0.692649,49.740624
1300,-12.805080,1.328756,25.437808,-0.691569,-0.220997,0.687672,19.219805
1301,-12.484935,0.395321,25.269077,-0.662862,-0.224622,0.714254,20.600077
1302,-12.399891,-0.563751,25.142971,-0.650134,-0.221581,0.726793,49.612752
1303,-12.147465,-1.518167,24.969888,-0.638108,-0.229273,0.735018,45.244888
1304,-11.943619,-2.425230,24.825743,-0.631346,-0.242692,0.736548,46.481923
1305,-11.689166,-3.392308,24.642501,-0.622714,-0.253265,0.740327,28.467661
1306,-11.433287,-4.326009,24.509114,-0.599550,-0.293684,0.744506,51.884650
1307,-11.229350,-5.287023,24.234706,-0.590331,-0.307387,0.746339,49.148234
1308,-10.971527,-6.140818,24.041604,-0.581179,-0.314790,0.750426,41.077805
1309,-10.800417,-6.753635,24.407198,-0.574167,-0.324678,0.751609,53.291817
1310,-18.008099,-3.998712,19.238074,-0.637505,-0.243773,0.730864,72.267833
1311,-17.949135,-4.640646,19.007972,-0.641339,-0.248712,0.725828,77.052679
1312,-10.650559,-9.900624,23.600095,-0.573172,-0.347741,0.741990,36.380412
1313,-9.851358,-10.669293,22.896249,-0.562449,-0.390909,0.728588,40.147098
1314,-9.445852,-11.792985,22.207092,-0.548172,-0.430566,0.717022,51.914216
1315,-9.289860,-12.582141,22.020025,-0.543498,-0.454337,0.705824,17.735151
1316,-9.081210,-13.390152,21.710716,-0.512213,-0.505125,0.694613,42.058266
1317,-8.890022,-13.953631,21.536312,-0.483314,-0.532483,0.694888,23.825645
1319,-8.697052,-16.961115,20.646509,-0.567873,-0.559464,0.603756,41.500942
1320,-8.646372,-16.480499,20.677514,-0.550795,-0.521645,0.651545,35.279610
1321,-7.950345,-17.091424,20.715644,-0.743832,-0.506088,0.436566,80.769598
1323,-7.218973,-19.393837,17.987363,-0.704309,-0.582928,0.405147,51.239704
1324,-7.193697,-19.817016,18.360492,-0.831252,-0.514062,0.211568,29.664469
1325,-6.945272,-20.525185,17.485207,-0.840184,-0.524618,0.137357,14.064645
1326,-6.686812,-21.130254,16.941743,-0.826410,-0.556732,0.084231,18.519012
1327,-6.429550,-21.767174,16.178704,-0.701377,-0.693773,0.163550,31.451320
1328,-6.124338,-22.458499,15.529874,-0.823024,-0.562911,-0.075909,17.089660
1329,-6.008600,-22.748241,15.274141,-0.823024,-0.562911,-0.075909,29.992618
1330,-10.844540,-23.034256,11.894160,-0.404598,-0.878131,0.255317,83.536914
1333,-12.929515,-23.290855,8.610554,-0.497382,-0.836098,0.231413,48.450410
1334,-7.526420,-24.081483,11.452463,-0.356649,-0.881852,0.308445,2.314373
1335,-7.086581,-25.988319,6.994447,-0.396108,-0.899057,0.186534,41.572329
1336,-2.175848,-26.494027,7.881666,-0.052794,-0.937706,0.343396,30.520598
1337,-2.245945,-26.648530,7.342985,-0.063913,-0.954670,0.290724,17.215198
1338,-1.923273,-26.921720,6.517812,-0.026518,-0.966009,0.257145,26.492682
1339,-1.433928,-27.200904,5.697909,0.058071,-0.968909,0.240507,43.011301
1340,-1.028626,-27.461946,4.952513,0.031103,-0.973334,0.227276,53.199229
1341,-0.555766,-27.456261,3.771410,0.028809,-0.985109,0.169498,34.413411
1342,-0.128403,-27.682881,2.801268,0.055997,-0.991017,0.121447,2.946988
1343,-1.754781,-27.832932,3.234367,-0.069544,-0.977088,0.201153,34.933915
1344,-1.318594,-28.425862,2.790626,0.055272,0.979840,-0.191984,46.635382
1345,0.902331,-28.121769,2.325120,-0.193820,0.979840,-0.048456,67.549339
1346,5.062933,-29.458879,1.495448,-0.598089,-0.760139,-0.253923,31.846560
1347,0.744480,-26.943314,5.005684,0.095323,-0.968248,0.231107,29.004258
1348,-1.079037,-28.140665,-2.644181,0.008203,-0.992741,-0.119991,93.959492
1349,3.104555,-27.779591,1.864987,-0.296505,-0.953889,-0.046693,32.984008
1350,3.307515,-28.122744,2.119808,0.615386,0.714131,0.333641,72.224550
1351,3.994758,-27.534490,3.284321,-0.592672,-0.100140,0.799195,41.840864
1352,3.857674,-26.493925,2.520670,0.201143,-0.979136,0.028894,48.292265
1353,3.755376,-26.524296,2.090265,-0.016588,-0.995146,0.097000,89.511477
1354,3.504243,-26.846139,2.905292,0.146053,-0.987371,0.061381,45.990762
1355,2.687737,-27.342352,2.911134,-0.157863,0.964397,0.212173,28.161365
1356,2.691551,-27.590847,3.353527,-0.168098,0.956011,0.240386,19.646538
1357,3.353352,-27.900251,3.838598,-0.288680,0.324393,0.900796,14.679184
1358,4.196646,-27.548195,4.740683,-0.515502,0.096970,0.851384,15.890509
1359,5.053500,-27.187943,4.782234,-0.539825,-0.216274,0.813520,17.426072
1360,5.770208,-26.748149,5.398257,-0.675561,-0.211130,0.706428,36.815239
1361,6.372648,-26.427359,5.961122,-0.496444,-0.582481,0.643630,35.947945
1362,6.953577,-26.132503,6.631054,-0.421100,-0.661398,0.620667,35.699563
1363,7.654791,-25.775916,7.314728,-0.490455,-0.584630,0.646268,42.321750
1364,8.368024,-25.473489,7.973170,-0.497142,-0.546529,0.673911,30.890971
1365,9.081284,-25.311582,8.592426,-0.714582,-0.245736,0.654970,9.869419
1366,8.954646,-23.787389,9.217069,-0.735588,-0.080767,0.672597,23.490742
1367,9.832374,-23.494533,10.104841,-0.776881,0.215142,0.591752,32.094052
1368,10.091221,-23.078737,11.334557,-0.739691,0.293996,0.605329,8.003103
1369,9.860867,-22.413612,11.400490,-0.739691,0.293996,0.605329,23.188731
1370,11.504726,-21.342720,13.343353,-0.672442,0.296596,0.678124,78.291222
1371,11.497965,-20.889688,12.491866,-0.686631,0.310350,0.657435,21.938900
1372,10.405717,-19.807060,12.361573,-0.695614,0.333981,0.636064,25.416933
1373,10.688647,-19.189901,12.630281,-0.688884,0.324817,0.648022,76.864853
1375,14.041414,-25.070696,15.859005,-0.618686,0.295342,0.728012,25.370219
1376,14.638133,-25.791122,16.327438,-0.595349,0.308392,0.741926,19.632063
1377,15.092770,-26.648584,16.490781,-0.594046,0.309966,0.742314,27.971250
1378,15.883875,-27.521234,17.168479,-0.514561,0.367315,0.774795,5.031023
1379,16.131028,-28.381799,17.220403,-0.475131,0.398129,0.784694,52.924460
1380,16.457172,-29.235689,17.889066,-0.209681,0.589761,0.779882,32.014010
1381,16.690210,-29.845372,18.687593,-0.209681,0.589761,0.779882,21.066454
1382,17.013819,-30.475033,19.157804,0.321490,0.653212,0.685535,1.859229
1383,17.439701,-31.239465,19.581979,0.355327,0.664983,0.656917,17.973252
1384,17.720850,-31.849065,20.354965,0.348348,0.677329,0.647980,58.064384
1385,18.311530,-32.766076,20.564397,0.387245,0.648360,0.655493,6.861715
1386,18.602441,-33.949887,21.856021,0.377824,0.666386,0.642790,16.622515
1387,18.761653,-34.220168,22.072761,0.377824,0.666386,0.642790,38.016266
1388,19.319058,-35.301061,23.323441,0.377824,0.666386,0.642790,65.750757
1389,19.337139,-35.664937,23.597160,0.377824,0.666386,0.642790,21.725324
1390,18.927540,-36.555722,23.459678,0.316045,0.688243,0.653021,19.764126
1391,18.430416,-36.311142,24.621933,0.316045,0.688243,0.653021,20.753242
1392,17.954797,-36.582697,25.463052,0.316045,0.688243,0.653021,18.029364
1393,17.238333,-36.663097,26.027393,0.316045,0.688243,0.653021,40.214884
1394,16.523667,-37.040989,26.791970,0.316045,0.688243,0.653021,3.044010
1395,15.902836,-37.111542,27.226786,0.272202,0.708605,0.650988,16.580780
1399,12.053264,-35.317335,29.886014,0.165405,0.782521,0.600252,4.767347
1400,10.772561,-35.973936,28.386707,0.122867,0.815991,0.564857,70.749482
1401,10.074301,-36.384480,29.087031,0.096619,0.843793,0.527900,48.553979
1402,9.376041,-36.795025,29.787356,0.063047,0.913655,0.401570,26.358476
1403,8.677781,-37.205569,30.487680,0.050623,0.940632,0.335631,4.162973
1404,7.750443,-36.646671,30.734113,0.093893,0.898690,0.428417,10.026584
1405,6.823104,-36.087773,30.980547,0.112145,0.837784,0.534361,15.890195
1406,5.895766,-35.528876,31.226981,0.109124,0.812123,0.573192,21.753806
1410,1.177906,-37.235868,30.560521,0.023161,0.706235,0.707599,29.685494
1411,0.097299,-36.983642,30.825095,0.023161,0.706235,0.707599,28.548066
1412,-0.674387,-37.022727,30.389621,0.023161,0.706235,0.707599,48.982007
1413,-1.539669,-36.901916,30.261179,-0.011670,0.695456,0.718474,27.997691
1414,-2.273449,-36.775205,29.871121,-0.011670,0.695456,0.718474,11.031248
1415,-3.526385,-37.340008,28.810385,-0.011670,0.695456,0.718474,27.367464
1416,-3.845114,-36.457046,28.858742,-0.060209,0.686848,0.724303,31.113623
1417,-3.891299,-35.947069,28.808310,-0.060209,0.686848,0.724303,23.345824
1418,-4.040248,-35.064165,27.486737,-0.060209,0.686848,0.724303,37.474245
1419,-4.726904,-35.025862,25.953493,-0.053468,0.689768,0.722054,9.653378
1420,-4.000502,-33.956266,26.824847,-0.053468,0.689768,0.722054,44.522805
1422,-3.730795,-31.918281,25.054996,-0.130262,0.659826,0.740041,6.688992
1423,-3.752344,-31.204264,24.299583,-0.134249,0.644454,0.752766,22.937535
1424,-3.707502,-30.451722,23.618772,0.117372,0.668008,0.734840,13.969339
1425,-3.643599,-29.879999,23.121568,0.117372,0.668008,0.734840,60.825380
1426,-4.126118,-28.936701,21.717912,0.779144,0.442084,0.444406,12.991804
1427,-4.043375,-28.103165,21.499018,0.804831,0.438212,0.400270,39.937148
1428,-3.917858,-27.216303,20.983064,0.855085,0.387641,0.344332,14.213366
1429,-3.717273,-26.442282,20.349517,0.858801,0.386422,0.336362,14.985533
1430,-3.509054,-25.712278,19.826440,0.861143,0.407604,0.303795,20.509415
1431,-3.865100,-24.823507,18.001537,0.850494,0.458858,0.257117,105.042521
1433,-2.411983,-20.365269,15.898267,0.832004,0.523464,0.183725,6.691075
1434,-2.290353,-21.057964,15.305754,0.803514,0.586421,0.102346,18.694447
1436,-2.198615,-22.762927,13.450270,-0.360141,-0.898443,0.251194,79.791478
1437,-1.824297,-23.287390,14.303113,0.844227,0.507747,0.171678,43.324364
1438,-1.864188,-23.833890,12.396353,-0.197681,-0.922263,0.332195,35.940678
1439,-1.706628,-24.732904,11.818809,-0.154443,-0.933246,0.324344,36.240800
1440,-1.549069,-25.631919,11.241265,-0.059384,-0.911669,0.406612,36.540922
1441,-1.376630,-25.881406,10.257306,-0.073639,-0.911666,0.404280,10.262691
1442,-0.845650,-25.938348,9.510406,-0.024544,-0.932187,0.361144,11.026311
1443,-0.571351,-26.177535,8.591124,0.082215,-0.928362,0.362470,4.346608
1444,-0.244711,-26.383333,7.989909,0.072337,-0.946400,0.314793,1.559447
1445,-1.060423,-26.886179,6.083616,0.092283,-0.956472,0.276848,0.058021
1446,-0.705340,-27.139535,5.401940,0.117308,-0.954576,0.273904,23.339420
1447,-0.345787,-26.916384,6.125460,0.096334,-0.948218,0.302658,17.449908
1448,0.013767,-26.693232,6.848980,0.044558,-0.965311,0.257272,11.560395
